,fid,교육시설_sum,근린생활시설_sum,문화시설_sum,숙박시설_sum,업무시설_sum,의료시설_sum,주거시설_sum,판매시설_sum,공원_distance,대학교_distance,지하철_distance,버스_distance,경사도_mean,거주인구,도로길이
1252,1821,0.0,2358.82,0.0,2546.03,0.0,0.0,9049.48,0.0,605.003707595468,1361.7332115736046,463.9152031101825,42.70035163815785,3.6666666666666696,11093,282.812231404648
1253,1822,0.0,1781.37,0.0,446.44,0.0,0.0,8757.33,0.0,506.10048155050964,1416.5414216702295,487.3396072623892,120.71877372279108,9.0,11093,438.27522335571604
1254,1823,0.0,696.87,0.0,482.76,1313.42,0.0,3719.195,0.0,407.7321091047414,1476.0966902211674,528.9442688984177,217.53686350904775,11.0,11093,370.214195781619
1255,1824,0.0,0.0,0.0,708.41,1294.07,0.0,568.45,0.0,310.40749396940504,1539.8483231189746,584.8621684237054,316.3401871372497,11.0,11093,296.707632868149
1256,1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.54515994846446,1607.297065671966,651.4177171157093,415.7156520605937,9.33333333333333,18583,48.89981631450729
1257,1826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.70968801898223,1532.702392538521,725.6899461534036,338.2540535611919,6.33333333333333,18583,0.0
1258,1827,0.0,0.0,1198.61,0.0,0.0,0.0,0.0,0.0,81.68363208180192,1438.9264095107592,805.5472198381244,240.0551193580178,5.5,14585,0.0
1259,1828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.52919306930974,1346.0465650288784,889.4865476718259,144.3491533418716,8.75,14585,0.0
1260,1829,0.0,0.0,0.0,0.0,0.0,0.0,2104.94,0.0,216.52476096805256,1254.2619558132656,976.4557763947915,63.61177541079362,10.75,23005,79.04883371553831
1261,1830,0.0,741.86,0.0,0.0,0.0,0.0,4788.205,0.0,311.42847736433026,1163.8317351420571,1065.713384392988,34.02369214585055,9.0,15515,387.11167083167504
1262,1831,0.0,170.84,0.0,0.0,0.0,0.0,6311.81,0.0,408.7688650837128,1075.0977243873886,1156.7297531232707,129.4805597988224,6.66666666666667,8420,454.060098116308
1263,1832,0.0,498.33,0.0,0.0,0.0,0.0,12213.49,0.0,507.1447897372772,988.5168089546119,1249.1204887859465,121.76313153339649,4.0,8420,385.452591288525
1264,1833,0.0,0.0,0.0,0.0,0.0,0.0,7753.2,0.0,522.1356433114033,904.7073568436429,1342.6018914453066,119.42172111836216,2.5,15515,466.44466901021895
1265,1834,0.0,1763.95,0.0,0.0,0.0,0.0,6193.84,0.0,436.1965698308312,824.514934256925,1349.6047028059927,44.151789619559466,1.5,8420,330.76281016431096
1266,1835,6902.56,194.55,0.0,0.0,0.0,0.0,530.38,0.0,357.64344193756426,749.1020674359756,1306.2083114492848,76.2990525859921,1.0,8420,58.8523722937968
1267,1836,5570.4,2109.56,0.0,0.0,0.0,0.0,7827.81,0.0,292.4889435626703,680.0606542075261,1269.2229895229318,172.3173607245926,0.5,8420,199.52131577562199
1268,1837,0.0,5318.02,0.0,0.0,501.96,0.0,10198.07,0.0,251.37680713586516,619.5245230880919,1239.2228962327033,179.6403376451409,0.5,8420,394.574899341442
1269,1838,1019.36,2181.51,0.0,0.0,0.0,0.0,13200.53,0.0,246.63816156181912,570.2090242669799,1216.724833780526,80.0831944799363,1.5,8420,357.302409123181
1270,1839,0.0,4491.05,0.0,0.0,849.23,0.0,6339.62,0.0,280.12503070277137,535.2247970155717,1202.1500741994575,23.521435776624518,2.5,8420,188.69812720486001
1271,1840,0.0,2504.73,0.0,0.0,659.12,0.0,14545.98,0.0,275.04244437564444,517.486609166348,1195.7883700034974,103.50049255792813,4.0,8420,289.077087746337
1272,1841,34625.265,351.88,0.0,0.0,0.0,0.0,4201.33,0.0,243.0040102820906,518.7665692129049,1197.7705940411458,202.16579478848783,4.5,16518,155.739159017572
1273,1842,36491.405,0.0,0.0,0.0,0.0,0.0,6696.285,0.0,249.90620485350553,538.9291895384937,1208.0556738962985,298.0281530002476,5.0,16518,144.756094889207
1274,1843,1866.14,0.0,0.0,0.0,0.0,0.0,9177.195,0.0,293.00995348750627,575.9949172350198,1226.4347400875047,228.3403622718661,6.33333333333333,8098,441.58022695659895
1275,1844,0.0,583.4,0.0,0.0,0.0,0.0,7175.923000000001,0.0,359.5220631170542,626.9730244304229,1252.5515467739203,142.5727376647306,4.75,23076,309.251758344403
1276,1845,0.0,749.34,0.0,230.67,0.0,0.0,6378.69,0.0,415.8305268416301,688.7813567364074,1285.9347293454236,75.84632218379481,1.5,14978,318.614957197328
1277,1846,0.0,5342.19,0.0,0.0,0.0,0.0,28248.05,0.0,323.0257142700348,758.7778968514215,1326.03560439406,55.316981686692934,0.5,14978,240.916435851704
1278,1847,0.0,2656.2,0.0,0.0,0.0,0.0,14325.75,1987.38,236.16891846886128,834.9057380634091,1372.2653771320904,18.53573369071514,0.5,14978,220.47147150302501
1279,1848,0.0,844.05,0.0,0.0,0.0,0.0,2546.5,0.0,164.94079231071458,915.636850225759,1424.0272650506781,24.114697845454998,0.5,14978,411.29110192206
1280,1849,0.0,6984.85,0.0,0.0,0.0,0.0,3309.31,0.0,136.50909431074123,999.8568131823738,1480.7412275975048,46.82128259092239,2.0,14978,253.857598294184
1281,1850,7946.17,824.87,0.0,0.0,0.0,0.0,17406.54,0.0,95.14634128572297,1086.7548056428047,1541.8609080557374,116.88906084576941,4.33333333333333,14978,168.298286189528
1282,1851,11068.45,38.09,0.0,0.0,0.0,0.0,331.81,0.0,62.71303184767788,1175.7371830656318,1606.8836552907294,150.04999917052413,5.0,14978,189.44369660788
1283,1852,0.0,1254.09,0.0,0.0,0.0,0.0,1479.49,0.0,137.15897552351763,1266.364637470184,1675.355081367917,215.8472749203538,6.66666666666667,14978,260.10490711559896
1284,1853,0.0,0.0,0.0,0.0,0.0,0.0,52.4,0.0,231.71492586831863,1358.3079259768913,1746.869703460352,301.1057138803451,11.0,14978,352.179170837418
1285,1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.5005178638632,1451.3169894422076,1821.0690317068984,393.36855081766305,13.75,14978,2.1678114906318604
1286,1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.3093949171391,1545.1993855975713,1897.6381690894104,488.684503144198,11.333333333333302,14978,0.0
1287,1856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.5669117520525,1639.8051207379162,1976.3016896484894,585.5645408109339,8.0,14978,0.0
1288,1865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0132851365388,1384.0795907129097,1580.0861029487075,18.45762426746816,0.0,16285,118.61905089008002
1289,1866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.1260253080687,1322.1025999729131,1482.889589128873,80.11923837189407,0.0,16285,170.703654051232
1290,1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.2776982209475,1265.0034930788547,1386.0918243343106,180.11790676731476,0.0,16285,80.6909474703999
1291,1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.49293446353624,1213.471042655562,1289.7825896441473,103.2227624036885,0.5,16285,119.29866651851499
1292,1869,0.0,266.06,0.0,0.0,0.0,0.0,0.0,0.0,373.8226385283891,1168.2421351915343,1194.080098960579,31.74352956383777,1.0,16285,179.38059634370097
1293,1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.3915770296776,1130.0738837455906,1099.1428515180812,92.24334988284113,3.3333333333333304,16285,144.405882626779
1294,1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.60659552566386,1099.7017142043635,1005.1876961404297,60.57818080806407,5.33333333333333,16285,15.9062150344287
1295,1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.90107394738173,1077.7849131114288,912.5180392849153,55.40704606546361,5.33333333333333,16285,130.760814980068
1296,1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.934647177195245,1064.8456972037907,821.5689932620664,87.97242332563539,4.5,16285,93.2179336042859
1297,1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.1964114710604,1061.2125046310307,732.9813234186015,69.4447734666175,5.0,16285,0.0
1298,1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.26310075191887,1066.9804039097398,647.7246339234645,140.28015544602508,4.5,16285,91.2780787655939
1299,1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.4933478951129,1081.99906001818,567.3026999985021,201.15723373360328,2.5,16285,36.9092388556006
1300,1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0806490926069,1105.8916450751549,494.0820544995069,122.28990093516485,1.0,16285,124.874238138831
1301,1878,0.0,963.68,0.0,0.0,0.0,0.0,10399.73,0.0,528.8233229757905,1138.099414209542,431.74225048290526,97.18524350248705,0.5,16285,247.078971243943
1302,1879,0.0,736.87,0.0,0.0,0.0,0.0,8908.38,0.0,626.7919122245256,1177.940492476908,385.5972461631604,154.70839580994482,0.5,16285,246.66819662737097
1303,1880,0.0,564.165,0.0,0.0,0.0,0.0,6438.95,0.0,699.7031165473662,1224.6701238322346,361.8959418964849,164.79709149899568,1.5,27378,266.61232165587
1304,1881,0.0,2717.51,0.0,558.64,11085.9,0.0,14268.55,0.0,599.7441861882323,1277.5326226051575,365.0365466582569,141.09649455327374,4.0,11093,259.29050072448297
1305,1882,0.0,295.19,0.0,388.56,0.0,0.0,7212.56,0.0,499.80125254204864,1335.8000870797118,394.3783198288945,180.7150353654063,8.5,11093,233.290598747244
1306,1883,0.0,0.0,0.0,172.23,0.0,0.0,3453.745,0.0,399.8863098812988,1398.797242160556,444.7655663673571,255.74829630301113,11.5,11093,150.535369723482
1307,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0273241376546,1465.9144442676093,509.998166681412,317.22451834031534,12.0,11093,18.032853739007102
1308,1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.30800094019887,1536.611913386906,585.1319698422639,375.63599689566405,9.16666666666667,18188,0.0
1309,1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.14228029523017,1569.174523664823,666.8285277083844,357.4066609658398,6.66666666666667,25678,0.0
1310,1887,0.0,165.78,0.0,0.0,0.0,0.0,0.0,0.0,18.324630905584744,1477.714875436333,752.9546598018835,279.9727104038144,8.75,14585,0.0
1311,1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.18311476709871,1387.4340983513991,842.1524358386744,203.9483601615807,10.5,7095,0.0
1312,1889,0.0,0.0,0.0,0.0,0.0,0.0,3107.62,0.0,201.36174264443886,1298.578090938099,933.5418050520343,139.29706672187595,10.3333333333333,7095,107.37573647959101
1313,1890,0.0,0.0,0.0,0.0,0.0,0.0,5428.11,0.0,301.0835091275965,1211.4603980640484,1026.537602568963,122.52229815725748,8.0,15515,359.297646423805
1314,1891,0.0,0.0,0.0,0.0,0.0,0.0,5437.01,0.0,400.9433540380809,1126.4843943455721,1120.7400092421317,105.29003355922478,5.5,8420,241.64592551034198
1315,1892,0.0,0.0,0.0,0.0,0.0,0.0,6000.26,0.0,500.8586950814991,1044.1730901249823,1215.8686023855855,21.936224188622703,3.5,15515,463.16941447047503
1316,1893,0.0,277.35,0.0,0.0,0.0,0.0,9084.112,0.0,483.62543580412125,965.2084491961102,1311.7218910010072,92.09251768106316,2.5,15515,397.12042652756696
1317,1894,0.0,2957.93,0.0,0.0,0.0,0.0,9209.288,0.0,389.2754470202849,890.4812269046182,1408.1518922041087,50.698280295616904,1.5,15515,330.405025025393
1318,1895,2471.45,2324.31,0.0,0.0,0.0,0.0,3693.35,0.0,298.62476977812105,821.1490956924516,1398.312296764117,54.46330450505484,1.0,15515,239.77236458423698
1319,1896,2677.25,2678.05,0.0,0.0,0.0,0.0,8168.065,0.0,216.37398312493656,758.6925701862218,1363.8270111867005,152.84552035014028,1.0,8420,220.43255738351502
1320,1897,0.0,1630.15,0.0,0.0,0.0,0.0,18940.896,0.0,156.39122736560037,704.9415235119984,1335.9530307121474,211.0000702097432,1.0,8420,231.585659397429
1321,1898,0.0,5459.85,0.0,0.0,0.0,0.0,13151.275,0.0,148.65496761470996,662.0198213806322,1315.1108055040986,136.61513408417423,1.5,8420,331.434022630384
1322,1899,0.0,3359.72,0.0,0.0,0.0,0.0,6801.22,0.0,199.343800435109,632.1372422527147,1301.6381631984025,113.16326410316677,2.5,8420,402.04107714690497
1323,1900,0.0,901.15,0.0,0.0,0.0,0.0,12225.72,0.0,278.16752168905646,617.1906504480488,1295.7649986399126,144.10494298810414,3.0,8420,280.647399755035
1324,1901,0.0,798.84,0.0,0.0,0.0,0.0,19083.348,0.0,342.3464601366122,618.2642329704386,1297.594506062429,215.4546078538467,3.75,16518,498.616174278047
1325,1902,0.0,280.96,0.0,0.0,0.0,0.0,21033.575,0.0,347.27980250595573,635.2767753938017,1307.0943421527572,198.75642010538127,5.0,8098,424.949363658252
1326,1903,0.0,23.28,0.0,0.0,0.0,0.0,13791.785,0.0,379.4798869040162,667.0097883474065,1324.0994234083855,179.2916365760673,4.33333333333333,8098,596.621574994899
1327,1904,0.0,2582.14,0.0,0.0,0.0,0.0,6997.875,0.0,432.90445686935163,711.4963745245616,1348.3258113347395,87.79646785632555,3.0,23076,470.43223865517
1328,1905,0.0,2688.535,0.0,0.0,1475.04,0.0,5030.42,2388.0,458.452740828984,766.5191980539473,1379.3930732801641,54.75077326025853,1.5,23076,410.403891469786
1329,1906,0.0,2392.15,0.0,0.0,0.0,0.0,909.35,2388.0,376.31037132377645,829.985438317022,1416.8512816690402,66.68879099539186,1.5,23076,240.375943442193
1330,1907,0.0,4241.26,0.0,0.0,0.0,0.0,2043.0320000000002,1987.38,305.02399573103816,900.1108439917862,1460.2086853569476,57.850563968540534,1.0,23076,135.090026980674
1331,1908,0.0,1086.45,0.0,0.0,0.0,0.0,4987.49,0.0,253.9081384883632,975.4602974665476,1508.956858849582,107.11148672936571,0.5,14978,369.472075001739
1332,1909,0.0,1581.45,0.0,0.0,10167.89,0.0,2768.74,0.0,236.06420418747757,1054.9149772411156,1562.591355923497,30.12017047778414,2.0,14978,276.141097420085
1333,1910,0.0,1719.28,0.0,0.0,11444.39,0.0,5840.53,0.0,174.94811419098,1137.6150417843817,1620.627111953858,70.2340905314771,6.0,14978,231.71440878998501
1334,1911,3122.28,0.0,0.0,0.0,0.0,0.0,4140.76,0.0,159.64629775356198,1222.9022504668933,1682.6087700531714,170.17049126289112,7.5,14978,347.80391434158304
1335,1912,0.0,0.0,0.0,0.0,0.0,0.0,1528.86,0.0,200.91441381452182,1310.2714993111358,1748.1166599423636,270.153161264386,6.75,14978,170.95764438535102
1336,1913,0.0,98.18,0.0,0.0,0.0,0.0,98.18,0.0,274.3097273827416,1399.3328576250296,1816.7693819350816,356.6069821184669,9.5,14978,166.896460011296
1337,1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.7278960133223,1489.7828861176458,1888.2239443906753,437.3130574747106,12.0,14978,357.106404693882
1338,1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.7725333466586,1581.383320361935,1962.1742756080935,524.7060541359159,15.0,14978,16.9265590958383
1339,1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.6138078155651,1673.9453159765997,2038.348757747296,615.9462141492976,10.5,14978,0.0
1340,1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0173612801084,1767.3177961664628,2116.5072584821214,709.5509824305768,11.25,14978,0.0
1341,1925,0.0,0.0,0.0,0.0,606.0,0.0,0.0,0.0,775.070189868059,1308.9874508464297,1560.354507669256,81.9731739248723,0.0,16285,22.028904209798398
1342,1926,0.0,0.0,0.0,0.0,740.4,0.0,0.0,0.0,675.4871543002416,1243.2727399111027,1461.8466433818173,117.35836605538947,0.0,16285,124.73473512444099
1343,1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0482270351081,1182.3728886427218,1363.5558662961475,137.62973023957173,0.0,16285,0.0
1344,1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.8435717862743,1127.0686635888678,1265.5327592874323,164.29719010192218,0.5,16285,162.381613585226
1345,1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0576568144216,1078.2214428139428,1167.8447250054817,111.46969038016456,1.0,16285,169.614242961921
1346,1930,0.0,930.31,0.0,0.0,0.0,0.0,346.26,0.0,280.1338245153743,1036.744312592951,1070.5834909947073,59.74840870543352,2.3333333333333304,16285,226.141624011271
1347,1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.45025138856687,1003.5515145264691,973.876939471808,120.76242424073155,4.5,16285,0.0
1348,1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.81819195444513,979.4856290816297,877.9083937756378,47.32112198227693,6.0,16285,61.075450297136
1349,1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.51552247928281,965.229576574853,782.9492800022342,25.99331323717755,5.5,16285,109.726772595065
1350,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.73624828820834,961.2199311667903,689.4168367769037,20.674513834915842,5.0,16285,101.574850133272
1351,1935,0.0,0.0,0.0,0.0,2553.3,0.0,0.0,0.0,237.0766037107115,967.5840838406468,597.9808919864894,108.34226099777064,3.5,16285,69.702279857605
1352,1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.29042884919767,984.1207980652173,509.77082312119177,173.2866586925911,2.0,16285,0.0
1353,1937,0.0,929.23,0.0,0.0,6008.76,0.0,487.32,0.0,422.791684029808,1010.3306952296326,426.79152944271624,125.86987737990424,1.0,16285,127.986936797754
1354,1938,0.0,4591.964,0.0,0.0,6008.76,0.0,3492.18,0.0,485.40792417697935,1045.4865206753827,352.7538797494765,85.20021401314598,0.5,16285,257.657588198991
1355,1939,0.0,1161.16,0.0,0.0,0.0,0.0,8439.78,0.0,559.0066829042622,1088.7220025172937,294.48117483217806,122.8293941373159,0.5,16285,276.125600721911
1356,1940,0.0,16.32,0.0,0.0,0.0,0.0,29091.34,0.0,639.8090841141428,1139.11751600234,262.6834550457824,100.60200076752521,1.5,27378,264.214262674781
1357,1941,0.0,373.27,0.0,0.0,3642.57,0.0,45845.99,1982.32,611.0288513953341,1195.768127362392,266.9936429078196,135.80741866691582,4.0,11093,201.64722550435397
1358,1942,3636.09,385.73,0.0,0.0,0.0,0.0,3297.13,0.0,513.2878845110669,1257.8289614340704,305.8891722938316,151.0513493178216,8.66666666666667,11093,264.93136425343
1359,1943,0.0,0.0,0.0,0.0,0.0,0.0,5750.805,0.0,416.61998824641563,1324.5397542861106,368.57880931362763,178.1777173382569,10.5,11093,252.510145562006
1360,1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.99308051172045,1395.2336749831736,445.12028059807693,234.4854330248368,12.25,11093,0.0
1361,1945,0.0,118.22,0.0,0.0,0.0,0.0,0.0,0.0,231.9190381644258,1469.3359172010973,529.5407088200188,308.95700084993194,11.666666666666698,18188,0.0
1362,1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.5732955648087,1546.356572721097,618.6228519600958,271.5201152201422,9.0,18188,0.0
1363,1947,0.0,0.0,0.0,0.0,0.0,0.0,265.68,0.0,118.31709180132577,1522.094893174896,710.6157021988838,227.86040004255116,11.0,7095,0.0
1364,1948,0.0,0.0,0.0,0.0,0.0,0.0,4288.46,0.0,155.2563422046016,1434.6096922128686,804.5214055754165,164.79278964883213,10.3333333333333,7095,199.087477201899
1365,1949,782.02,648.29,0.0,0.0,0.0,0.0,5500.765,0.0,232.82975851495357,1348.8649422508167,899.7412297013808,88.36568887404873,9.0,7095,367.094638201786
1366,1950,0.0,707.79,0.0,0.0,0.0,0.0,6076.005,0.0,322.9774422112029,1265.214548670378,995.8983087594738,91.97769463865689,6.25,15515,313.590449796842
1367,1951,0.0,345.07,0.0,0.0,0.0,0.0,7235.25,0.0,417.6346812398723,1184.1024593266923,1092.745247040211,129.38506425961478,4.25,15515,401.14585193452103
1368,1952,0.0,400.03,0.0,0.0,0.0,0.0,7444.95,0.0,514.3175991958219,1106.087235478905,1190.1136420685968,73.06226570452127,3.0,15515,405.1708933287
1369,1953,0.0,0.0,0.0,0.0,0.0,0.0,13863.931999999999,0.0,463.85456520378335,1031.8715370990217,1287.885227699939,113.51847176875413,2.0,7095,247.75374772362002
1370,1954,0.0,0.0,0.0,0.0,0.0,0.0,13842.72,0.0,364.4212715388,962.3348294387158,1385.9746790565396,125.78654570607534,1.5,15515,242.56616448694
1371,1955,0.0,5420.19,0.0,0.0,0.0,0.0,5791.11,0.0,265.4133343928352,898.5640417387109,1434.1566110930994,65.8529891723535,1.0,15515,325.74737155735903
1372,1956,0.0,4970.81,0.0,0.0,0.0,0.0,4902.83,0.0,167.58634321576642,841.870482052699,1459.1507189250672,75.96758825694384,0.5,8420,287.482022994915
1373,1957,0.0,524.47,0.0,0.0,0.0,0.0,5699.705,0.0,75.66833039420378,793.7720316823961,1433.1319544229077,148.08192161346227,0.5,8420,461.027821583316
1374,1958,0.0,1120.86,0.0,0.0,0.0,0.0,9807.705,0.0,58.015338066115504,755.9111894241576,1413.7231430441257,123.52089627148432,1.5,8420,244.898306382587
1375,1959,0.0,714.13,0.0,0.0,0.0,0.0,9392.65,0.0,144.93250881342638,729.882848541055,1401.1989864782129,30.211403977226876,1.5,8420,372.58320412551
1376,1960,0.0,233.79,0.0,0.0,0.0,0.0,8657.325,0.0,242.16658358233227,716.9768316903119,1395.7448271034298,81.04082396158535,1.5,8420,340.859494167965
1377,1961,0.0,329.24,0.0,0.0,0.0,0.0,11463.958,0.0,341.0035860966775,717.9012049350264,1397.4434490163294,161.38312040319363,2.5,16518,463.62179758146794
1378,1962,0.0,873.28,0.0,0.0,0.0,0.0,9577.175,0.0,413.0263922130238,732.6036180611652,1406.2689330814785,100.9307272760027,3.0,8098,430.852158616009
1379,1963,0.0,1294.48,0.0,0.0,1256.55,0.0,9072.42,0.0,414.0250435157312,760.2851705991983,1422.0885975388815,119.70414390813627,2.5,8098,447.202007142154
1380,1964,0.0,2447.355,0.0,0.0,1999.01,9162.975,2986.11,0.0,438.4543846342252,799.5990109738949,1444.6726945869345,87.82911047957371,1.75,8098,417.435210303056
1381,1965,0.0,1371.34,0.0,0.0,6456.4035,9162.975,1070.88,2388.0,482.7704764197368,848.9306063248689,1473.7102693087118,49.784326566787776,1.5,23076,325.628013495807
1382,1966,0.0,2124.705,0.0,0.0,15987.2035,0.0,2880.56,2388.0,445.9517328046615,906.6461981636712,1508.8287740470373,13.813767239005994,2.0,8098,335.300188996564
1383,1967,0.0,10578.72,0.0,0.0,4919.46,0.0,1508.1270000000002,0.0,387.6894205909572,971.2523056415124,1549.6148324825272,56.14470345904572,1.5,23076,349.80202557496
1384,1968,0.0,491.45,0.0,0.0,0.0,0.0,3933.065,0.0,339.10618555164257,1041.467384063096,1595.6338981264378,139.4534795252238,1.0,14978,339.953751599095
1385,1969,0.0,290.1,0.0,0.0,9009.26,0.0,8315.48,0.0,253.99622672957958,1116.2334617827319,1646.4472335272092,108.07361404757653,2.0,14978,275.333535043605
1386,1970,0.0,493.02,0.0,0.0,9009.26,0.0,20532.58,0.0,184.4850463760373,1194.6964169285345,1701.6253985142182,125.32162283135155,7.66666666666667,14978,185.67520745648602
1387,1971,0.0,199.54,0.0,0.0,0.0,0.0,3921.94,0.0,153.47622782859088,1276.174546966077,1760.7580893157608,195.3681778719019,11.0,14978,104.75343029059601
1388,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.8646301765156,1360.1260891223133,1823.4606245970845,279.8062702914926,11.25,14978,129.578139979326
1389,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.18814108404945,1446.1203409745883,1889.3776218535556,372.0402444245087,12.75,14978,144.707848417045
1390,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.8328526261948,1533.8137635116318,1958.184489421737,467.4782440458757,15.25,14978,241.934667996481
1391,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.1825236725425,1622.9309412195907,2029.5873322897637,564.4975150032783,16.25,14978,0.0
1392,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.7202884485414,1713.2497124153356,2103.3217852532966,660.2220950838869,13.5,14978,0.0
1393,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.9823864147288,1804.589668729846,2179.151181854902,748.3088145027295,13.0,14978,0.0
1394,1986,0.0,0.0,0.0,0.0,832.38,0.0,0.0,0.0,692.4353504925272,1167.6893771246835,1447.4215862296471,28.352496071758853,0.0,16285,90.3103303378177
1395,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.8316622900081,1102.6227880843549,1348.0794560660938,58.76099737133436,0.0,16285,153.222831556437
1396,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.56327698026405,1043.0988103975599,1248.8421699646196,127.50468946362714,0.5,16285,8.62707224064858
1397,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.5676484142362,990.1175828130382,1149.7368764761268,102.61884351757642,1.0,16285,220.015235894712
1398,1990,0.0,2207.843,0.0,0.0,1237.65,0.0,3276.87,0.0,318.8396949840338,944.7804567399692,1050.8009225316807,40.92684777473649,1.5,16285,310.47264489187
1399,1991,0.0,445.96,0.0,0.0,0.0,0.0,2885.46,0.0,239.17709643605642,908.2328881814007,952.0871002661924,113.22083648341179,2.5,16285,180.511817520453
1400,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.97564785406257,881.5687330013542,853.672471277793,115.74602969017643,4.0,16285,0.0
1401,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.22085503512605,865.7017193757933,755.6739402474229,99.07870573600641,4.66666666666667,16285,0.0
1402,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.3893414569923,861.2288238050287,658.2773683996862,58.54639005258598,4.0,16285,0.0
1403,1995,0.0,0.0,0.0,0.0,2553.3,0.0,0.0,0.0,254.23485253912625,868.3261432587061,561.7959216223434,41.452743814218714,3.0,16285,87.9866166082695
1404,1996,0.0,1934.84,0.0,0.0,0.0,0.0,1520.34,0.0,285.48950667427084,886.715895465883,466.7973815118489,95.76685724480083,1.5,16285,196.99144923778198
1405,1997,0.0,6346.2,0.0,0.0,0.0,0.0,16278.533000000001,0.0,344.05338532666616,915.7179978424726,374.4122156708734,87.5700350064826,1.0,16285,262.789311822502
1406,1998,0.0,6842.35,0.0,0.0,0.0,0.0,2594.17,0.0,418.6177024994468,954.3654478081795,287.1738030010124,15.574030889261724,0.5,16285,255.331593793808
1407,1999,0.0,537.38,0.0,0.0,0.0,0.0,7811.35,0.0,502.10397836924477,1001.5422849081825,211.548228639405,90.47626917644065,0.5,16285,339.45090237447897
1408,2000,0.0,1926.99,0.0,0.0,0.0,0.0,26303.33,0.0,590.7415718391998,1056.106089861649,164.42653976434823,8.388372189660556,1.5,27378,264.696941427853
1409,2001,0.0,0.0,0.0,0.0,0.0,0.0,101326.58,0.0,637.9804038477752,1116.9748348651435,171.22819552579398,91.61472479409436,4.0,11093,0.0
1410,2002,3636.09,109.34,0.0,0.0,0.0,0.0,35548.22,0.0,545.0937376545647,1183.1758425921616,227.16002494445019,51.23738405275907,6.5,11093,210.730538614924
1411,2003,0.0,0.0,0.0,0.0,0.0,0.0,3819.62,0.0,455.23064318595056,1253.8648058554907,306.4046881971967,94.14651992649466,8.5,11093,134.586424507734
