id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
70450,"1","1",1784.98,1784.98,0,1784.98,1784.98,1784.98,0,1784.98,1784.98,1784.98,1784.98,0
70442,"1","1",1264.05,1264.05,0,1264.05,1264.05,1264.05,0,1264.05,1264.05,1264.05,1264.05,0
70434,"1","1",2064.14,2064.14,0,2064.14,2064.14,2064.14,0,2064.14,2064.14,2064.14,2064.14,0
70427,"1","1",2581.57,2581.57,0,2581.57,2581.57,2581.57,0,2581.57,2581.57,2581.57,2581.57,0
70634,"1","1",1152.33,1152.33,0,1152.33,1152.33,1152.33,0,1152.33,1152.33,1152.33,1152.33,0
70623,"1","1",816.27,816.27,0,816.27,816.27,816.27,0,816.27,816.27,816.27,816.27,0
70596,"2","2",145.29,398.18,252.89,543.47,271.735,271.735,126.445,145.29,145.29,145.29,398.18,252.89
70597,"1","1",812.2,812.2,0,812.2,812.2,812.2,0,812.2,812.2,812.2,812.2,0
70598,"1","1",1430.43,1430.43,0,1430.43,1430.43,1430.43,0,1430.43,1430.43,1430.43,1430.43,0
70332,"1","1",109.26,109.26,0,109.26,109.26,109.26,0,109.26,109.26,109.26,109.26,0
70317,"1","1",672.31,672.31,0,672.31,672.31,672.31,0,672.31,672.31,672.31,672.31,0
70296,"4","4",329.76,639.6,309.84,1929.09,482.2725,479.865,109.626987410719,329.76,329.76,402.345,562.2,159.855
70298,"1","1",5136.09,5136.09,0,5136.09,5136.09,5136.09,0,5136.09,5136.09,5136.09,5136.09,0
70293,"2","2",492.32,928.08,435.76,1420.4,710.2,710.2,217.88,492.32,492.32,492.32,928.08,435.76
70294,"1","1",2188.47,2188.47,0,2188.47,2188.47,2188.47,0,2188.47,2188.47,2188.47,2188.47,0
70295,"2","2",474.93,2188.47,1713.54,2663.4,1331.7,1331.7,856.77,474.93,474.93,474.93,2188.47,1713.54
70364,"1","1",294.54,294.54,0,294.54,294.54,294.54,0,294.54,294.54,294.54,294.54,0
70360,"1","1",140.21,140.21,0,140.21,140.21,140.21,0,140.21,140.21,140.21,140.21,0
77118,"1","1",1185.12,1185.12,0,1185.12,1185.12,1185.12,0,1185.12,1185.12,1185.12,1185.12,0
77129,"7","7",683.43,3172.15,2488.72,12983.52,1854.78857142857,1993.98,705.859319237978,683.43,683.43,1563.135,2003.845,440.71
11705,"1","1",307.47,307.47,0,307.47,307.47,307.47,0,307.47,307.47,307.47,307.47,0
11706,"1","1",307.47,307.47,0,307.47,307.47,307.47,0,307.47,307.47,307.47,307.47,0
76826,"1","1",8360.61,8360.61,0,8360.61,8360.61,8360.61,0,8360.61,8360.61,8360.61,8360.61,0
76818,"2","2",823.11,5065.88,4242.77,5888.99,2944.495,2944.495,2121.385,823.11,823.11,823.11,5065.88,4242.77
76819,"1","1",5065.88,5065.88,0,5065.88,5065.88,5065.88,0,5065.88,5065.88,5065.88,5065.88,0
76965,"3","3",2280.57,4910.47,2629.9,9895.09,3298.36333333333,2704.05,1152.96711607728,2280.57,2280.57,2492.31,3807.26,1314.95
76966,"3","3",2280.57,4910.47,2629.9,9895.09,3298.36333333333,2704.05,1152.96711607728,2280.57,2280.57,2492.31,3807.26,1314.95
77055,"1","1",130.61,130.61,0,130.61,130.61,130.61,0,130.61,130.61,130.61,130.61,0
77694,"1","1",1033.5,1033.5,0,1033.5,1033.5,1033.5,0,1033.5,1033.5,1033.5,1033.5,0
77690,"1","1",392,392,0,392,392,392,0,392,392,392,392,0
77670,"2","2",431.53,2915.92,2484.39,3347.45,1673.725,1673.725,1242.195,431.53,431.53,431.53,2915.92,2484.39
77671,"1","1",3454.86,3454.86,0,3454.86,3454.86,3454.86,0,3454.86,3454.86,3454.86,3454.86,0
77736,"1","1",1979.78,1979.78,0,1979.78,1979.78,1979.78,0,1979.78,1979.78,1979.78,1979.78,0
77737,"1","1",1223.15,1223.15,0,1223.15,1223.15,1223.15,0,1223.15,1223.15,1223.15,1223.15,0
77738,"2","2",1857.04,1986.71,129.67,3843.75,1921.875,1921.875,64.835,1857.04,1857.04,1857.04,1986.71,129.67
77739,"2","2",1809.48,1857.04,47.5599999999999,3666.52,1833.26,1833.26,23.78,1809.48,1809.48,1809.48,1857.04,47.5599999999999
77716,"1","1",17085.24,17085.24,0,17085.24,17085.24,17085.24,0,17085.24,17085.24,17085.24,17085.24,0
77717,"1","1",42108.55,42108.55,0,42108.55,42108.55,42108.55,0,42108.55,42108.55,42108.55,42108.55,0
77718,"1","1",42108.55,42108.55,0,42108.55,42108.55,42108.55,0,42108.55,42108.55,42108.55,42108.55,0
77715,"1","1",17085.24,17085.24,0,17085.24,17085.24,17085.24,0,17085.24,17085.24,17085.24,17085.24,0
77702,"1","1",179.14,179.14,0,179.14,179.14,179.14,0,179.14,179.14,179.14,179.14,0
77703,"1","1",179.14,179.14,0,179.14,179.14,179.14,0,179.14,179.14,179.14,179.14,0
77344,"1","1",2159.91,2159.91,0,2159.91,2159.91,2159.91,0,2159.91,2159.91,2159.91,2159.91,0
77433,"4","4",1292.8,3172.15,1879.35,8457.92,2114.48,1996.485,674.84850918558,1292.8,1292.8,1643.39,2585.57,942.18
77434,"1","1",1998.99,1998.99,0,1998.99,1998.99,1998.99,0,1998.99,1998.99,1998.99,1998.99,0
77435,"4","4",1809.48,1987.76,178.28,7550.11,1887.5275,1876.435,65.45300885941,1809.48,1809.48,1833.26,1941.795,108.535
77413,"1","1",20422.27,20422.27,0,20422.27,20422.27,20422.27,0,20422.27,20422.27,20422.27,20422.27,0
77386,"1","1",392,392,0,392,392,392,0,392,392,392,392,0
12012,"1","1",982.17,982.17,0,982.17,982.17,982.17,0,982.17,982.17,982.17,982.17,0
12013,"2","2",171.6,378.21,206.61,549.81,274.905,274.905,103.305,171.6,171.6,171.6,378.21,206.61
76144,"1","1",837.89,837.89,0,837.89,837.89,837.89,0,837.89,837.89,837.89,837.89,0
76133,"1","1",740.48,740.48,0,740.48,740.48,740.48,0,740.48,740.48,740.48,740.48,0
75794,"1","1",599.41,599.41,0,599.41,599.41,599.41,0,599.41,599.41,599.41,599.41,0
75840,"1","1",837.89,837.89,0,837.89,837.89,837.89,0,837.89,837.89,837.89,837.89,0
75946,"1","1",7500.02,7500.02,0,7500.02,7500.02,7500.02,0,7500.02,7500.02,7500.02,7500.02,0
75947,"1","1",7500.02,7500.02,0,7500.02,7500.02,7500.02,0,7500.02,7500.02,7500.02,7500.02,0
76030,"1","1",391.85,391.85,0,391.85,391.85,391.85,0,391.85,391.85,391.85,391.85,0
76752,"1","1",166.46,166.46,0,166.46,166.46,166.46,0,166.46,166.46,166.46,166.46,0
76753,"1","1",166.46,166.46,0,166.46,166.46,166.46,0,166.46,166.46,166.46,166.46,0
76738,"1","1",1993.54,1993.54,0,1993.54,1993.54,1993.54,0,1993.54,1993.54,1993.54,1993.54,0
