id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
58521,"4","4",793.4,88997.42,88204.02,147429.64,36857.41,28819.41,33769.1935754357,793.4,793.4,7621.165,66093.655,58472.49
58522,"2","2",14448.93,23955.83,9506.9,38404.76,19202.38,19202.38,4753.45,14448.93,14448.93,14448.93,23955.83,9506.9
58519,"1","1",6228.12,6228.12,0,6228.12,6228.12,6228.12,0,6228.12,6228.12,6228.12,6228.12,0
58620,"1","1",3472.863,3472.863,0,3472.863,3472.863,3472.863,0,3472.863,3472.863,3472.863,3472.863,0
58606,"1","1",15312.01,15312.01,0,15312.01,15312.01,15312.01,0,15312.01,15312.01,15312.01,15312.01,0
58607,"1","1",15312.01,15312.01,0,15312.01,15312.01,15312.01,0,15312.01,15312.01,15312.01,15312.01,0
59180,"1","1",16601.59,16601.59,0,16601.59,16601.59,16601.59,0,16601.59,16601.59,16601.59,16601.59,0
59181,"1","1",16601.59,16601.59,0,16601.59,16601.59,16601.59,0,16601.59,16601.59,16601.59,16601.59,0
59150,"12","2",3247.61,3304.85,57.2399999999998,39314.76,3276.23,3276.23,28.6199999999999,3247.61,3247.61,3247.61,3304.85,57.2399999999998
59205,"1","1",5975.8,5975.8,0,5975.8,5975.8,5975.8,0,5975.8,5975.8,5975.8,5975.8,0
59206,"1","1",5975.8,5975.8,0,5975.8,5975.8,5975.8,0,5975.8,5975.8,5975.8,5975.8,0
58916,"1","1",3605.2,3605.2,0,3605.2,3605.2,3605.2,0,3605.2,3605.2,3605.2,3605.2,0
59132,"3","3",1597.7,23727.75,22130.05,32298.26,10766.0866666667,6972.81,9424.31214653651,1597.7,1597.7,4285.255,15350.28,11065.025
59129,"1","1",2489.89,2489.89,0,2489.89,2489.89,2489.89,0,2489.89,2489.89,2489.89,2489.89,0
59130,"1","1",2489.89,2489.89,0,2489.89,2489.89,2489.89,0,2489.89,2489.89,2489.89,2489.89,0
59131,"2","2",1809.04,4964.94,3155.9,6773.98,3386.99,3386.99,1577.95,1809.04,1809.04,1809.04,4964.94,3155.9
57612,"1","1",19289.89,19289.89,0,19289.89,19289.89,19289.89,0,19289.89,19289.89,19289.89,19289.89,0
57613,"3","3",19289.89,46789.59,27499.7,85699.905,28566.635,19620.425,12886.2815957016,19289.89,19289.89,19455.1575,33205.0075,13749.85
57614,"4","4",518.25,19620.425,19102.175,26700.655,6675.16375,3280.99,7594.79563503635,518.25,518.25,1375.755,11974.5725,10598.8175
57606,"1","1",770.9,770.9,0,770.9,770.9,770.9,0,770.9,770.9,770.9,770.9,0
57356,"2","2",1445.26,2285.45,840.19,3730.71,1865.355,1865.355,420.095,1445.26,1445.26,1445.26,2285.45,840.19
57355,"2","2",1445.26,2285.45,840.19,3730.71,1865.355,1865.355,420.095,1445.26,1445.26,1445.26,2285.45,840.19
58220,"1","1",13457.31,13457.31,0,13457.31,13457.31,13457.31,0,13457.31,13457.31,13457.31,13457.31,0
58221,"2","2",13457.31,118273.88,104816.57,131731.19,65865.595,65865.595,52408.285,13457.31,13457.31,13457.31,118273.88,104816.57
58216,"1","1",88997.42,88997.42,0,88997.42,88997.42,88997.42,0,88997.42,88997.42,88997.42,88997.42,0
58217,"3","3",14448.93,88997.42,74548.49,146636.24,48878.7466666667,43189.89,30698.9864973904,14448.93,14448.93,28819.41,66093.655,37274.245
58218,"1","1",14448.93,14448.93,0,14448.93,14448.93,14448.93,0,14448.93,14448.93,14448.93,14448.93,0
58302,"1","1",15312.01,15312.01,0,15312.01,15312.01,15312.01,0,15312.01,15312.01,15312.01,15312.01,0
58303,"1","1",15312.01,15312.01,0,15312.01,15312.01,15312.01,0,15312.01,15312.01,15312.01,15312.01,0
57917,"2","2",46789.59,118273.88,71484.29,165063.47,82531.735,82531.735,35742.145,46789.59,46789.59,46789.59,118273.88,71484.29
