id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
76452,"50","50",34.25,1647.68,1613.43,7450.04,149.0008,126.27,220.856204946476,34.25,34.25,87.05,141.34,54.29
76453,"83","74",29.75,1647.68,1617.93,12341.63,148.694337349398,118.1,189.684394682342,29.75,106.75,87.805,143.125,55.32
76454,"43","40",62.68,466.66,403.98,6779.04,157.652093023256,129.36,96.4078865961952,62.68,63.53,109.645,180.895,71.25
76455,"9","9",65.45,431.64,366.19,2290.88,254.542222222222,299,118.600934676641,65.45,65.45,177.96,329.06,151.1
76448,"26","24",49.59,805.7,756.11,5941.04,228.501538461538,186.87,163.85947297074,49.59,52.89,116.33,286.8,170.47
76449,"14","14",27.77,805.7,777.93,2603.21,185.943571428571,146.05,177.390058048324,27.77,27.77,122.25,156.23,33.98
76450,"2","2",9664.65,11885.03,2220.38,21549.68,10774.84,10774.84,1110.19,9664.65,9664.65,9664.65,11885.03,2220.38
76451,"12","12",34.25,11885.03,11850.78,12396.19,1033.01583333333,48.61,3272.01228413153,34.25,34.25,40.845,51.65,10.805
76445,"34","34",38.18,5252.91,5214.73,10627.13,312.562647058824,175.185,863.032004052842,38.18,38.18,118.46,200.59,82.13
76446,"27","27",9,8594.6,8585.6,16158.05,598.446296296296,159.69,1699.07860402206,9,9,124.985,222.18,97.195
76447,"14","12",107.02,477.92,370.9,3444.84,246.06,262.785,84.42682554395,107.02,262.92,191.2,270.68,79.48
76440,"1","1",43.64,43.64,0,43.64,43.64,43.64,0,43.64,43.64,43.64,43.64,0
76441,"10","10",0,8509.15,8509.15,31450.15,3145.015,209.965,3763.30979853174,0,0,56.2,7563.7,7507.5
76442,"20","20",54.35,8509.15,8454.8,20727.04,1036.352,234.975,2418.41213868232,54.35,54.35,181.66,321.675,140.015
76443,"21","21",111.03,523.14,412.11,4089.19,194.723333333333,166.83,90.4150762467102,111.03,111.03,149.04,199.44,50.4
76436,"1","1",30.64,30.64,0,30.64,30.64,30.64,0,30.64,30.64,30.64,30.64,0
76432,"35","35",33.26,618.71,585.45,8171.295,233.465571428571,234.92,155.209903967735,33.26,33.26,109.96,308.65,198.69
